Project,Category,Template Name,Source,SOP Page Title,SOP Page ID,SOP Version,SOP Author,Template Code,Has EN,Has ZH,Confluence Link,Notes
AOPS/POS Templates,Global Transfer Matrix,Update Option Combinations / Option Names,expand_macro,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,Update Part Numbers,expand_macro,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,Update Product Descriptions,expand_macro,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,Update Product Quantity,expand_macro,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,Verify Hold Type,bold,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,Waiting for Support,bold,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,Was a collection arranged? (based on carrier),bold,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,Wayfair Internal Request,bold,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,What if I Received a Transfer Ticket or Believe a Ticket Should be Transferred?,expand_macro,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,What if I Received an Incorrect Transfer?,expand_macro,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,What if I received a ticket re: a Credit Hold?,expand_macro,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,You should also educate the Supplier on the correct process for reporting CPUD in future.,paragraph,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,"[YOUR PROJECT] to ENRICH transfer,",bold,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,"[YOUR PROJECT] to ENRICH transfer, Supplier is included on the ticket.",bold,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,issue is resolved.,bold,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Global Transfer Matrix,you must action the request to ensure the Supplier&apos;s,bold,Global Transfer Matrix SOP (DSC2S),1256175181,91,Jenn Gill,GTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256175181,
AOPS/POS Templates,Lead Times,1 business day (24h),bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,2 business days (48h),bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,A supplier must be MTO (Made to Order) to qualify for LTSS access,paragraph,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Asia Head Supplier Desk,paragraph,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Asia Supplier Service Desk,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Bulk LT,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Bulk LT Change,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Change Lead Time,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Determine if the supplier is currently tracked as a MTO supplier,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Done &gt; Done Procedure🛑,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,EU: Supplier Lead Time Settings,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Feed Level → Child,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Feed Level → Parent,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,General Lead Time Expectations,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Global FS&amp;R Ticket,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Global FS&amp;R Toolkit &gt; Lead Time Settings,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Global FS&amp;R Toolkit - Supplier Lead Time Settings Guide,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Head Supplier Desk,paragraph,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,IF: No,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,IF: SU currently has Bulk Level,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,IF: SU currently has Product Level,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,IF: Yes,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,IS NOT MTO,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Issues with Delivery Promise on Site,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Key Definitions,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,LT Method,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Less Common Inquiries,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,MTO List,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,MTO. If supplier IS NOT MTO →,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,NA: Supplier Lead Time Settings,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Once confirmation has been given by FS&amp;R →,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Partner Home &gt; Reports &gt; Fulfillment Performance Diagnostic &gt;,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Process/Workflow,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Product LT,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Product Lead Time settings,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Product Level,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Questions on an order / PO Must Ship by Date,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Request Lead Time Method Change (Bulk to SKU Based OR SKU to Bulk Based),expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Request a Bulk LT Change,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Request a LT Method Change,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Request a LT method change,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Request to Add/Remove LT Pads’,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Request to Add/Remove Order Caps’,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,SLA is 5 days,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,SLAs and Escalations,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,SOP Introduction,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Self Service → No,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Self Service → Yes,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Ship Class,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Speed Badging,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Suppler pushes back →,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Supplier Name + SUID,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,The screenshot below is an example of what speed badging looks like:,paragraph,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,This step is ONLY applicable if you are submitting a Global FS&amp;R Ticket.,paragraph,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Tip 1,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Tip 2,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,"To qualify for speed badging, products must meet specific criteria, including:",paragraph,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Toolkit Key,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Update Replacement Parts,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Update Warehouse Cutoff Time,expand_macro,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Visual 1.1,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Visual 1.2,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Visual 1.3,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Visual 1.4,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,"Visual 1.4, Tip 2)",bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Visual 2.1,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Visual 2.2,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Visual 2.3,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Visual 4.1,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Visual 4.2,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Visual 4.3,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,Visual 4.4,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,all needed information,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,changed to,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,non-Made to Order (MTO),bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,not already provided,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,“Request a LT method change”,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,“Supplier Part Lead Times”,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Lead Times,→ Pause,bold,Lead Times SOP (DSC2S) - VCN,1256095751,61,Former user (Deleted),LTM,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256095751,
AOPS/POS Templates,Multiple Damages,"(Visual 1.1, Tip 1)",bold,Multiple Damages SOP (DSC2S) - VCN,1256177249,26,Former user (Deleted),DMG,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256177249,
